time,current
0.000000e+00, 0.000000e+00
1.200000e+00, 0.000000e+00
2.400000e+00, 5.000000e+00
3.600000e+00, 5.000000e+00
4.800000e+00, 5.000000e+00
6.000000e+00, 5.000000e+00
7.200000e+00, 5.000000e+00
8.400000e+00, 5.000000e+00
9.600000e+00, 5.000000e+00
1.080000e+01, 5.000000e+00
1.200000e+01, 5.000000e+00
1.320000e+01, 5.000000e+00
1.440000e+01, 5.000000e+00
1.560000e+01, 5.000000e+00
1.680000e+01, 5.000000e+00
1.800000e+01, 5.000000e+00
1.920000e+01, 5.000000e+00
2.040000e+01, 5.000000e+00
2.160000e+01, 5.000000e+00
2.280000e+01, 5.000000e+00
2.400000e+01, 5.000000e+00
2.520000e+01, 5.000000e+00
2.640000e+01, 5.000000e+00
2.760000e+01, 5.000000e+00
2.880000e+01, 5.000000e+00
3.000000e+01, 5.000000e+00
3.120000e+01, 5.000000e+00
3.240000e+01, 5.000000e+00
3.360000e+01, 5.000000e+00
3.480000e+01, 5.000000e+00
3.600000e+01, 5.000000e+00
3.720000e+01, 5.000000e+00
3.840000e+01, 5.000000e+00
3.960000e+01, 5.000000e+00
4.080000e+01, 5.000000e+00
4.200000e+01, 5.000000e+00
4.320000e+01, 5.000000e+00
4.440000e+01, 5.000000e+00
4.560000e+01, 5.000000e+00
4.680000e+01, 5.000000e+00
4.800000e+01, 5.000000e+00
4.920000e+01, 5.000000e+00
5.040000e+01, 5.000000e+00
5.160000e+01, 5.000000e+00
5.280000e+01, 5.000000e+00
5.400000e+01, 5.000000e+00
5.520000e+01, 5.000000e+00
5.640000e+01, 5.000000e+00
5.760000e+01, 5.000000e+00
5.880000e+01, 5.000000e+00
6.000000e+01, 5.000000e+00
6.120000e+01, 5.000000e+00
6.240000e+01, 5.000000e+00
6.360000e+01, 5.000000e+00
6.480000e+01, 5.000000e+00
6.600000e+01, 5.000000e+00
6.720000e+01, 5.000000e+00
6.840000e+01, 5.000000e+00
6.960000e+01, 5.000000e+00
7.080000e+01, 5.000000e+00
7.200000e+01, 5.000000e+00
7.320000e+01, 5.000000e+00
7.440000e+01, 5.000000e+00
7.560000e+01, 5.000000e+00
7.680000e+01, 5.000000e+00
7.800000e+01, 5.000000e+00
7.920000e+01, 5.000000e+00
8.040000e+01, 5.000000e+00
8.160000e+01, 5.000000e+00
8.280000e+01, 5.000000e+00
8.400000e+01, 5.000000e+00
8.520000e+01, 5.000000e+00
8.640000e+01, 5.000000e+00
8.760000e+01, 5.000000e+00
8.880000e+01, 5.000000e+00
9.000000e+01, 5.000000e+00
9.120000e+01, 5.000000e+00
9.240000e+01, 5.000000e+00
9.360000e+01, 5.000000e+00
9.480000e+01, 5.000000e+00
9.600000e+01, 5.000000e+00
9.720000e+01, 5.000000e+00
9.840000e+01, 5.000000e+00
9.960000e+01, 5.000000e+00
1.008000e+02, 5.000000e+00
1.020000e+02, 5.000000e+00
1.032000e+02, 5.000000e+00
1.044000e+02, 5.000000e+00
1.056000e+02, 5.000000e+00
1.068000e+02, 5.000000e+00
1.080000e+02, 5.000000e+00
1.092000e+02, 5.000000e+00
1.104000e+02, 5.000000e+00
1.116000e+02, 5.000000e+00
1.128000e+02, 5.000000e+00
1.140000e+02, 5.000000e+00
1.152000e+02, 5.000000e+00
1.164000e+02, 5.000000e+00
1.176000e+02, 5.000000e+00
1.188000e+02, 5.000000e+00
1.200000e+02, 5.000000e+00
1.212000e+02, 5.000000e+00
1.224000e+02, 5.000000e+00
1.236000e+02, 5.000000e+00
1.248000e+02, 5.000000e+00
1.260000e+02, 5.000000e+00
1.272000e+02, 5.000000e+00
1.284000e+02, 5.000000e+00
1.296000e+02, 5.000000e+00
1.308000e+02, 5.000000e+00
1.320000e+02, 5.000000e+00
1.332000e+02, 5.000000e+00
1.344000e+02, 5.000000e+00
1.356000e+02, 5.000000e+00
1.368000e+02, 5.000000e+00
1.380000e+02, 5.000000e+00
1.392000e+02, 5.000000e+00
1.404000e+02, 5.000000e+00
1.416000e+02, 5.000000e+00
1.428000e+02, 5.000000e+00
1.440000e+02, 5.000000e+00
1.452000e+02, 5.000000e+00
1.464000e+02, 5.000000e+00
1.476000e+02, 5.000000e+00
1.488000e+02, 5.000000e+00
1.500000e+02, 5.000000e+00
1.512000e+02, 5.000000e+00
1.524000e+02, 5.000000e+00
1.536000e+02, 5.000000e+00
1.548000e+02, 5.000000e+00
1.560000e+02, 5.000000e+00
1.572000e+02, 5.000000e+00
1.584000e+02, 5.000000e+00
1.596000e+02, 5.000000e+00
1.608000e+02, 5.000000e+00
1.620000e+02, 5.000000e+00
1.632000e+02, 5.000000e+00
1.644000e+02, 5.000000e+00
1.656000e+02, 5.000000e+00
1.668000e+02, 5.000000e+00
1.680000e+02, 5.000000e+00
1.692000e+02, 5.000000e+00
1.704000e+02, 5.000000e+00
1.716000e+02, 5.000000e+00
1.728000e+02, 5.000000e+00
1.740000e+02, 5.000000e+00
1.752000e+02, 5.000000e+00
1.764000e+02, 5.000000e+00
1.776000e+02, 5.000000e+00
1.788000e+02, 5.000000e+00
1.800000e+02, 5.000000e+00
1.812000e+02, 5.000000e+00
1.824000e+02, 5.000000e+00
1.836000e+02, 5.000000e+00
1.848000e+02, 5.000000e+00
1.860000e+02, 5.000000e+00
1.872000e+02, 5.000000e+00
1.884000e+02, 5.000000e+00
1.896000e+02, 5.000000e+00
1.908000e+02, 5.000000e+00
1.920000e+02, 5.000000e+00
1.932000e+02, 5.000000e+00
1.944000e+02, 5.000000e+00
1.956000e+02, 5.000000e+00
1.968000e+02, 5.000000e+00
1.980000e+02, 5.000000e+00
1.992000e+02, 5.000000e+00
2.004000e+02, 5.000000e+00
2.016000e+02, 5.000000e+00
2.028000e+02, 5.000000e+00
2.040000e+02, 5.000000e+00
2.052000e+02, 5.000000e+00
2.064000e+02, 5.000000e+00
2.076000e+02, 5.000000e+00
2.088000e+02, 5.000000e+00
2.100000e+02, 5.000000e+00
2.112000e+02, 5.000000e+00
2.124000e+02, 5.000000e+00
2.136000e+02, 5.000000e+00
2.148000e+02, 5.000000e+00
2.160000e+02, 5.000000e+00
2.172000e+02, 5.000000e+00
2.184000e+02, 5.000000e+00
2.196000e+02, 5.000000e+00
2.208000e+02, 5.000000e+00
2.220000e+02, 5.000000e+00
2.232000e+02, 5.000000e+00
2.244000e+02, 5.000000e+00
2.256000e+02, 5.000000e+00
2.268000e+02, 5.000000e+00
2.280000e+02, 5.000000e+00
2.292000e+02, 5.000000e+00
2.304000e+02, 5.000000e+00
2.316000e+02, 5.000000e+00
2.328000e+02, 5.000000e+00
2.340000e+02, 5.000000e+00
2.352000e+02, 5.000000e+00
2.364000e+02, 5.000000e+00
2.376000e+02, 5.000000e+00
2.388000e+02, 5.000000e+00
2.400000e+02, 5.000000e+00
2.412000e+02, 5.000000e+00
2.424000e+02, 5.000000e+00
2.436000e+02, 5.000000e+00
2.448000e+02, 5.000000e+00
2.460000e+02, 5.000000e+00
2.472000e+02, 5.000000e+00
2.484000e+02, 5.000000e+00
2.496000e+02, 5.000000e+00
2.508000e+02, 5.000000e+00
2.520000e+02, 5.000000e+00
2.532000e+02, 5.000000e+00
2.544000e+02, 5.000000e+00
2.556000e+02, 5.000000e+00
2.568000e+02, 5.000000e+00
2.580000e+02, 5.000000e+00
2.592000e+02, 5.000000e+00
2.604000e+02, 5.000000e+00
2.616000e+02, 5.000000e+00
2.628000e+02, 5.000000e+00
2.640000e+02, 5.000000e+00
2.652000e+02, 5.000000e+00
2.664000e+02, 5.000000e+00
2.676000e+02, 5.000000e+00
2.688000e+02, 5.000000e+00
2.700000e+02, 5.000000e+00
2.712000e+02, 5.000000e+00
2.724000e+02, 5.000000e+00
2.736000e+02, 5.000000e+00
2.748000e+02, 5.000000e+00
2.760000e+02, 5.000000e+00
2.772000e+02, 5.000000e+00
2.784000e+02, 5.000000e+00
2.796000e+02, 5.000000e+00
2.808000e+02, 5.000000e+00
2.820000e+02, 5.000000e+00
2.832000e+02, 5.000000e+00
2.844000e+02, 5.000000e+00
2.856000e+02, 5.000000e+00
2.868000e+02, 5.000000e+00
2.880000e+02, 5.000000e+00
2.892000e+02, 5.000000e+00
2.904000e+02, 5.000000e+00
2.916000e+02, 5.000000e+00
2.928000e+02, 5.000000e+00
2.940000e+02, 5.000000e+00
2.952000e+02, 5.000000e+00
2.964000e+02, 5.000000e+00
2.976000e+02, 5.000000e+00
2.988000e+02, 5.000000e+00
3.000000e+02, 5.000000e+00
3.012000e+02, 5.000000e+00
3.024000e+02, 5.000000e+00
3.036000e+02, 5.000000e+00
3.048000e+02, 5.000000e+00
3.060000e+02, 5.000000e+00
3.072000e+02, 5.000000e+00
3.084000e+02, 5.000000e+00
3.096000e+02, 5.000000e+00
3.108000e+02, 5.000000e+00
3.120000e+02, 5.000000e+00
3.132000e+02, 5.000000e+00
3.144000e+02, 5.000000e+00
3.156000e+02, 5.000000e+00
3.168000e+02, 5.000000e+00
3.180000e+02, 5.000000e+00
3.192000e+02, 5.000000e+00
3.204000e+02, 5.000000e+00
3.216000e+02, 5.000000e+00
3.228000e+02, 5.000000e+00
3.240000e+02, 5.000000e+00
3.252000e+02, 5.000000e+00
3.264000e+02, 5.000000e+00
3.276000e+02, 5.000000e+00
3.288000e+02, 5.000000e+00
3.300000e+02, 5.000000e+00
3.312000e+02, 5.000000e+00
3.324000e+02, 5.000000e+00
3.336000e+02, 5.000000e+00
3.348000e+02, 5.000000e+00
3.360000e+02, 5.000000e+00
3.372000e+02, 5.000000e+00
3.384000e+02, 5.000000e+00
3.396000e+02, 5.000000e+00
3.408000e+02, 5.000000e+00
3.420000e+02, 5.000000e+00
3.432000e+02, 5.000000e+00
3.444000e+02, 5.000000e+00
3.456000e+02, 5.000000e+00
3.468000e+02, 5.000000e+00
3.480000e+02, 5.000000e+00
3.492000e+02, 5.000000e+00
3.504000e+02, 5.000000e+00
3.516000e+02, 5.000000e+00
3.528000e+02, 5.000000e+00
3.540000e+02, 5.000000e+00
3.552000e+02, 5.000000e+00
3.564000e+02, 5.000000e+00
3.576000e+02, 5.000000e+00
3.588000e+02, 5.000000e+00
3.600000e+02, 5.000000e+00
3.612000e+02, 5.000000e+00
3.624000e+02, 5.000000e+00
3.636000e+02, 5.000000e+00
3.648000e+02, 5.000000e+00
3.660000e+02, 5.000000e+00
3.672000e+02, 5.000000e+00
3.684000e+02, 5.000000e+00
3.696000e+02, 5.000000e+00
3.708000e+02, 5.000000e+00
3.720000e+02, 5.000000e+00
3.732000e+02, 5.000000e+00
3.744000e+02, 5.000000e+00
3.756000e+02, 5.000000e+00
3.768000e+02, 5.000000e+00
3.780000e+02, 5.000000e+00
3.792000e+02, 5.000000e+00
3.804000e+02, 5.000000e+00
3.816000e+02, 5.000000e+00
3.828000e+02, 5.000000e+00
3.840000e+02, 5.000000e+00
3.852000e+02, 5.000000e+00
3.864000e+02, 5.000000e+00
3.876000e+02, 5.000000e+00
3.888000e+02, 5.000000e+00
3.900000e+02, 5.000000e+00
3.912000e+02, 5.000000e+00
3.924000e+02, 5.000000e+00
3.936000e+02, 5.000000e+00
3.948000e+02, 5.000000e+00
3.960000e+02, 5.000000e+00
3.972000e+02, 5.000000e+00
3.984000e+02, 5.000000e+00
3.996000e+02, 5.000000e+00
4.008000e+02, 5.000000e+00
4.020000e+02, 5.000000e+00
4.032000e+02, 5.000000e+00
4.044000e+02, 5.000000e+00
4.056000e+02, 5.000000e+00
4.068000e+02, 5.000000e+00
4.080000e+02, 5.000000e+00
4.092000e+02, 5.000000e+00
4.104000e+02, 5.000000e+00
4.116000e+02, 5.000000e+00
4.128000e+02, 5.000000e+00
4.140000e+02, 5.000000e+00
4.152000e+02, 5.000000e+00
4.164000e+02, 5.000000e+00
4.176000e+02, 5.000000e+00
4.188000e+02, 5.000000e+00
4.200000e+02, 5.000000e+00
4.212000e+02, 5.000000e+00
4.224000e+02, 5.000000e+00
4.236000e+02, 5.000000e+00
4.248000e+02, 5.000000e+00
4.260000e+02, 5.000000e+00
4.272000e+02, 5.000000e+00
4.284000e+02, 5.000000e+00
4.296000e+02, 5.000000e+00
4.308000e+02, 5.000000e+00
4.320000e+02, 5.000000e+00
4.332000e+02, 5.000000e+00
4.344000e+02, 5.000000e+00
4.356000e+02, 5.000000e+00
4.368000e+02, 5.000000e+00
4.380000e+02, 5.000000e+00
4.392000e+02, 5.000000e+00
4.404000e+02, 5.000000e+00
4.416000e+02, 5.000000e+00
4.428000e+02, 5.000000e+00
4.440000e+02, 5.000000e+00
4.452000e+02, 5.000000e+00
4.464000e+02, 5.000000e+00
4.476000e+02, 5.000000e+00
4.488000e+02, 5.000000e+00
4.500000e+02, 5.000000e+00
4.512000e+02, 5.000000e+00
4.524000e+02, 5.000000e+00
4.536000e+02, 5.000000e+00
4.548000e+02, 5.000000e+00
4.560000e+02, 5.000000e+00
4.572000e+02, 5.000000e+00
4.584000e+02, 5.000000e+00
4.596000e+02, 5.000000e+00
4.608000e+02, 5.000000e+00
4.620000e+02, 5.000000e+00
4.632000e+02, 5.000000e+00
4.644000e+02, 5.000000e+00
4.656000e+02, 5.000000e+00
4.668000e+02, 5.000000e+00
4.680000e+02, 5.000000e+00
4.692000e+02, 5.000000e+00
4.704000e+02, 5.000000e+00
4.716000e+02, 5.000000e+00
4.728000e+02, 5.000000e+00
4.740000e+02, 5.000000e+00
4.752000e+02, 5.000000e+00
4.764000e+02, 5.000000e+00
4.776000e+02, 5.000000e+00
4.788000e+02, 5.000000e+00
4.800000e+02, 5.000000e+00
4.812000e+02, 5.000000e+00
4.824000e+02, 5.000000e+00
4.836000e+02, 5.000000e+00
4.848000e+02, 5.000000e+00
4.860000e+02, 5.000000e+00
4.872000e+02, 5.000000e+00
4.884000e+02, 5.000000e+00
4.896000e+02, 5.000000e+00
4.908000e+02, 5.000000e+00
4.920000e+02, 5.000000e+00
4.932000e+02, 5.000000e+00
4.944000e+02, 5.000000e+00
4.956000e+02, 5.000000e+00
4.968000e+02, 5.000000e+00
4.980000e+02, 5.000000e+00
4.992000e+02, 5.000000e+00
5.004000e+02, 5.000000e+00
5.016000e+02, 5.000000e+00
5.028000e+02, 5.000000e+00
5.040000e+02, 5.000000e+00
5.052000e+02, 5.000000e+00
5.064000e+02, 5.000000e+00
5.076000e+02, 5.000000e+00
5.088000e+02, 5.000000e+00
5.100000e+02, 5.000000e+00
5.112000e+02, 5.000000e+00
5.124000e+02, 5.000000e+00
5.136000e+02, 5.000000e+00
5.148000e+02, 5.000000e+00
5.160000e+02, 5.000000e+00
5.172000e+02, 5.000000e+00
5.184000e+02, 5.000000e+00
5.196000e+02, 5.000000e+00
5.208000e+02, 5.000000e+00
5.220000e+02, 5.000000e+00
5.232000e+02, 5.000000e+00
5.244000e+02, 5.000000e+00
5.256000e+02, 5.000000e+00
5.268000e+02, 5.000000e+00
5.280000e+02, 5.000000e+00
5.292000e+02, 5.000000e+00
5.304000e+02, 5.000000e+00
5.316000e+02, 5.000000e+00
5.328000e+02, 5.000000e+00
5.340000e+02, 5.000000e+00
5.352000e+02, 5.000000e+00
5.364000e+02, 5.000000e+00
5.376000e+02, 5.000000e+00
5.388000e+02, 5.000000e+00
5.400000e+02, 5.000000e+00
5.412000e+02, 5.000000e+00
5.424000e+02, 5.000000e+00
5.436000e+02, 5.000000e+00
5.448000e+02, 5.000000e+00
5.460000e+02, 5.000000e+00
5.472000e+02, 5.000000e+00
5.484000e+02, 5.000000e+00
5.496000e+02, 5.000000e+00
5.508000e+02, 5.000000e+00
5.520000e+02, 5.000000e+00
5.532000e+02, 5.000000e+00
5.544000e+02, 5.000000e+00
5.556000e+02, 5.000000e+00
5.568000e+02, 5.000000e+00
5.580000e+02, 5.000000e+00
5.592000e+02, 5.000000e+00
5.604000e+02, 5.000000e+00
5.616000e+02, 5.000000e+00
5.628000e+02, 5.000000e+00
5.640000e+02, 5.000000e+00
5.652000e+02, 5.000000e+00
5.664000e+02, 5.000000e+00
5.676000e+02, 5.000000e+00
5.688000e+02, 5.000000e+00
5.700000e+02, 5.000000e+00
5.712000e+02, 5.000000e+00
5.724000e+02, 5.000000e+00
5.736000e+02, 5.000000e+00
5.748000e+02, 5.000000e+00
5.760000e+02, 5.000000e+00
5.772000e+02, 5.000000e+00
5.784000e+02, 5.000000e+00
5.796000e+02, 5.000000e+00
5.808000e+02, 5.000000e+00
5.820000e+02, 5.000000e+00
5.832000e+02, 5.000000e+00
5.844000e+02, 5.000000e+00
5.856000e+02, 5.000000e+00
